"source","target"
189230885,"""JorgeBernal"
944653681,"“J_tsar"
43787617,"“J_tsar"
261110908,"“J_tsar"
334449437,"""J_tsar"
174851668,"“J_tsar"
50840192,"“J_tsar"
405938462,"""J_tsar"
460532339,"“J_tsar"
603415207,"“J_tsar"
240486494,"""J_tsar"
254290368,"“J_tsar"
522638121,"“J_tsar"
260604446,"“J_tsar"
121813023,"“J_tsar"
248999863,"""J_tsar"
174851668,"“J_tsar"
187038320,"“J_tsar"
204547549,"“J_tsar"
326385510,"""HuffPostCrime"
428328308,"“CrystalLewis60"
267426308,"“_Ohhlivia"
444043716,"“J_tsar"
49668442,"“J_tsar"
336053544,"“J_tsar"
389914094,"""J_tsar"
604912704,"“J_tsar"
409047898,"""J_tsar"
412803827,"“J_tsar"
1213228856,"“J_tsar"
593707141,"“J_tsar"
327097124,"“J_tsar"
336053544,"“J_tsar"
748663778,"“J_tsar"
256339687,"“J_tsar"
522826632,"“J_tsar"
409047898,"""J_tsar"
316616630,"“J_tsar"
174993272,"""J_tsar"
268619685,"“J_tsar"
397779875,"""J_tsar"
457315910,"“J_tsar"
284766952,"""J_tsar"
389914094,"""J_tsar"
170168455,"""J_tsar"
21845494,"“ABC"
240486494,"""J_tsar"
48766092,"“J_tsar"
389914094,"""J_tsar"
351176890,"“J_tsar"
634962162,"""J_tsar"
377663597,"""J_tsar"
27507670,"""J_tsar"
121813023,"“J_tsar"
356650200,"“J_tsar"
235802492,"“J_tsar"
559024420,"“J_tsar"
397053783,"“J_tsar"
17955744,"""J_tsar"
235802492,"“J_tsar"
409316300,"""J_tsar"
396636288,"""J_tsar"
389914094,"""J_tsar"
102260688,"“J_tsar"
338441471,"“J_tsar"
741392186,"“J_tsar"
543085768,"“J_tsar"
223050714,"""J_tsar"
340410567,"“J_tsar"
1219594506,"""J_tsar"
1296249758,"“J_tsar"
39393872,"J_tsar"
86724235,"“J_tsar"
409047898,"""J_tsar"
1201546741,"""Fenom1naal"
235802492,"“J_tsar"
350330293,"“J_tsar"
114893145,"“MCL_Syndicate"
451461075,"""J_tsar"
18913449,"J_tsar"
389914094,"""J_tsar"
465260690,"""johnrich"
389045466,"""J_tsar"
431206004,"“J_tsar"
174851668,"“Tan_yeezy"
79879003,"""J_tsar"
389914094,"""J_tsar"
410110286,"“J_tsar"
415103143,"“J_tsar"
429297099,"“J_tsar"
250222474,"“J_tsar"
351362081,"“J_tsar"
122155312,"J_tsar"
326929250,"""J_tsar"
446028349,"“J_tsar"
409047898,"""J_tsar"
358273781,"""J_tsar"
389914094,"""J_tsar"
750670982,"""J_tsar"
879038035,"4real_Beauty"
323448126,"“J_tsar"
610533659,"""J_tsar"
490638635,"""J_tsar"
389914094,"""J_tsar"
286289029,"“J_tsar"
451461075,"""J_tsar"
189688217,"""J_tsar"
409047898,"""J_tsar"
234901839,"""J_tsar"
537084102,"“J_tsar"
375854316,"“J_tsar"
389914094,"""J_tsar"
172637263,"“J_tsar"
40731433,"“J_tsar"
26410254,"""J_tsar"
495655041,"“J_tsar"
367747310,"“J_tsar"
277343479,"“J_tsar"
727385946,"""J_tsar"
426338078,"""J_tsar"
429439899,"“jdgroover"
351362081,"“J_tsar"
762663283,"“J_tsar"
469936310,"“J_tsar"
404228761,"J_tsar"
197140900,"“J_tsar"
409047898,"""J_tsar"
456127646,"“J_tsar"
40687487,"“J_tsar"
543085768,"“J_tsar"
37485620,"“J_tsar"
389914094,"""J_tsar"
420656861,"“J_tsar"
410110286,"J_tsar"
409316300,"""J_tsar"
116462447,"""J_tsar"
551204142,"“J_tsar"
351362081,"“J_tsar"
457603017,"“J_tsar"
581374778,"“J_tsar"
282052880,"“J_tsar"
1057736239,"""ABC"
100879474,"“J_tsar"
166468860,"“J_tsar"
377732407,"""J_tsar"
122806733,"“J_tsar"
348450208,"""J_tsar"
307466057,"""hematocritico"
40687487,"“J_tsar"
199166699,"“J_tsar"
62213878,"“J_tsar"
1080375468,"""J_tsar"
915882438,"“J_tsar"
258413037,"""J_tsar"
402854515,"“J_tsar"
184630285,"“J_tsar"
335394288,"“J_tsar"
418954513,"""J_tsar"
409047898,"""J_tsar"
357222156,"“J_tsar"
315640105,"“J_tsar"
49879937,"“J_tsar"
46542044,"“J_tsar"
470779852,"""J_tsar"
235524573,"""J_tsar"
24451942,"“TopFlightDee"
179600435,"“J_tsar"
216178048,"""J_tsar"
349637808,"“J_tsar"
431215230,"“J_tsar"
33206833,"""J_tsar"
381848999,"""J_tsar"
1364701196,"""J_tsar"
40687487,"“ABC"
24623930,"“J_tsar"
234547267,"“MorganAshFerg"
30145869,"“BoeGundersen"
237377589,"""J_tsar"
122724222,"""J_tsar"
80928167,"“piersmorgan"
357526880,"“J_tsar"
158313064,"“J_tsar"
60362230,"“J_tsar"
535370461,"“J_tsar"
797143374,"“J_tsar"
20291716,"“J_tsar"
122806733,"“J_tsar"
612062556,"""J_tsar"
349637808,"“J_tsar"
61925846,"""J_tsar"
275101593,"""J_tsar"
512854020,"“Cam_Harden"
616218901,"""J_tsar"
29206622,"“J_tsar"
127681925,"“J_tsar"
597224882,"""gbolasamba"
589137203,"""OpieRadio"
60362230,"“J_tsar"
56648048,"""J_tsar"
431215230,"“J_tsar"
346708259,"“J_tsar"
860786238,"“J_tsar"
122806733,"“J_tsar"
563168602,"“J_tsar"
409047898,"""J_tsar"
424618261,"“J_tsar"
860786238,"“J_tsar"
235802492,"“J_tsar"
468022803,"“J_tsar"
575635537,"“J_tsar"
467862903,"“mranglin"
357526880,"“J_tsar"
934336214,"“J_tsar"
1014561182,"“J_tsar"
177206322,"""J_tsar"
409047898,"""J_tsar"
616218901,"""J_tsar"
415185628,"“J_tsar"
485998642,"""J_tsar"
44987712,"“J_tsar"
235802492,"“J_tsar"
409047898,"""J_tsar"
1056443689,"“J_tsar"
147300359,"“J_tsar"
45405574,"“J_tsar"
315567519,"""idgafmane"
16109913,"“J_tsar"
187784295,"“J_tsar"
409047898,"""J_tsar"
190328773,"""J_tsar"
274796846,"""J_tsar"
27195294,"“J_tsar"
616218901,"""J_tsar"
20291716,"“J_tsar"
339946950,"“J_tsar"
377638334,"""J_tsar"
235802492,"“J_tsar"
528095318,"“J_tsar"
716897582,"“J_tsar"
612062556,"""J_tsar"
546200791,"“Obey_Bryce23"
217435908,"“J_tsar"
866288498,"""J_tsar"
718650212,"""Yair_Rosenberg"
471395752,"“J_tsar"
1342763024,"""J_tsar"
100348882,"“J_tsar"
234884172,"“J_tsar"
616218901,"""J_tsar"
216763584,"""J_tsar"
870769087,"“FakeSportsCentr"
617390532,"“J_tsar"
118154100,"“J_tsar"
271667504,"“J_tsar"
486146990,"""J_tsar"
393106600,"""J_tsar"
100348882,"“J_tsar"
613901642,"“J_tsar"
307184554,"“J_tsar"
180837698,"“J_tsar"
84202669,"“JakePentland"
45362880,"""J_tsar"
32473646,"""J_tsar"
23691938,"“J_tsar"
369837191,"“J_tsar"
25311881,"""J_tsar"
1090694274,"""J_tsar"
19261925,"AbnerXavier"
612062556,"""J_tsar"
37416425,"“J_tsar"
424618261,"“J_tsar"
33023253,"“J_tsar"
100348882,"“J_tsar"
27195294,"“J_tsar"
48375295,"""J_tsar"
430893740,"“J_tsar"
170059320,"""J_tsar"
20450896,"“J_tsar"
466780729,"“J_tsar"
147499414,"“J_tsar"
315575214,"“J_tsar"
33023253,"“J_tsar"
366287899,"""J_tsar"
184325892,"""washingtonpost"
19141336,"“J_tsar"
36185506,"“J_tsar"
42692651,"“J_tsar"
369013525,"“Adamgators"
335110460,"“J_tsar"
156817834,"“J_tsar"
354370067,"“J_tsar"
545608247,"""J_tsar"
33023253,"“J_tsar"
350660685,"“J_tsar"
235524573,"""J_tsar"
388558391,"“J_tsar"
280173816,"“Dave_Robilotto"
250481930,"""J_tsar"
27715272,"""J_tsar"
249934306,"“leecum920"
342017138,"“J_tsar"
397656704,"“J_tsar"
433570320,"“J_tsar"
46831528,"“J_tsar"
147499414,"J_tsar"
31537124,"“J_tsar"
178745169,"""J_tsar"
483177081,"“J_tsar"
121950632,"""J_tsar"
335110460,"“J_tsar"
247487951,"“J_tsar"
968348618,"“J_tsar"
69052356,"“J_tsar"
19147883,"“J_tsar"
100544754,"“J_tsar"
27195294,"“J_tsar"
246549064,"""MatthewDoyle0"
147499414,"“J_tsar"
50768386,"“J_tsar"
33023253,"“J_tsar"
27195294,"“J_tsar"
261524594,"“J_tsar"
532455164,"""J_tsar"
36204710,"""J_tsar"
626811385,"“J_tsar"
247487951,"“J_tsar"
890167862,"“J_tsar"
473688346,"“J_tsar"
409607276,"“J_tsar"
223848624,"""J_tsar"
84202669,"“OhThatOneErin"
27195294,"“J_tsar"
261524594,"“J_tsar"
278640695,"J_tsar"
261524594,"“J_tsar"
430893740,"“J_tsar"
355641234,"“J_tsar"
27195294,"“J_tsar"
307491534,"“J_tsar"
33023253,"“J_tsar"
35903416,"“J_tsar"
968348618,"“J_tsar"
772714627,"""J_tsar"
261524594,"“J_tsar"
874738404,"""J_tsar"
74333393,"J_tsar"
18548750,"“J_tsar"
297414676,"“J_tsar"
16231382,"“idgafmane"
286444008,"“J_tsar"
1084055665,"""J_tsar"
968348618,"“J_tsar"
1362822156,"“J_tsar"
225940522,"“J_tsar"
398752903,"""J_tsar"
626811385,"“J_tsar"
807563737,"“J_tsar"
118807729,"""J_tsar"
611472576,"“J_tsar"
968348618,"“J_tsar"
27195294,"“J_tsar"
480963651,"“J_tsar"
393106600,"""J_tsar"
93290821,"“J_tsar"
202872841,"“J_tsar"
430893740,"“J_tsar"
147279456,"""J_tsar"
23468415,"""J_tsar"
1090694274,"""J_tsar"
18548750,"“J_tsar"
384069608,"“J_tsar"
33023253,"“J_tsar"
352496565,"“J_tsar"
415863931,"""J_tsar"
272038261,"“J_tsar"
306604217,"“J_tsar"
772714627,"""J_tsar"
854966142,"""J_tsar"
337057684,"“J_tsar"
116593803,"""KarlCo"
1056164898,"J_tsar"
94673278,"“SHABOOTY"
60202667,"“J_tsar"
364027456,"""J_tsar"
242729377,"“J_tsar"
61346589,"“J_tsar"
603933619,"“J_tsar"
544813029,"“J_tsar"
173743921,"""J_tsar"
15832858,"“J_tsar"
27195294,"“J_tsar"
379173302,"“J_tsar"
261524594,"“J_tsar"
294333191,"""J_tsar"
22491198,"“J_tsar"
589709844,"""J_tsar"
618518394,"“J_tsar"
536536646,"“J_tsar"
1117121412,"“washingtonpost"
968348618,"“J_tsar"
27067641,"“J_tsar"
272261942,"“J_tsar"
602410483,"""J_tsar"
294333191,"""J_tsar"
70289563,"""J_tsar"
478287202,"“J_tsar"
1213228856,"“J_tsar"
36311121,"“TheCapedVillain"
21709293,"“J_tsar"
61132537,"“J_tsar"
50828579,"“J_tsar"
197625188,"“J_tsar"
93290821,"“J_tsar"
7741602,"""J_tsar"
30718344,"“J_tsar"
278572878,"“J_tsar"
519028692,"“J_tsar"
602410483,"""J_tsar"
552008302,"""J_tsar"
51122895,"""J_tsar"
301608368,"“J_tsar"
278572878,"“J_tsar"
30776105,"“J_tsar"
27195294,"“J_tsar"
214262462,"""J_tsar"
41035501,"“J_tsar"
785174964,"“J_tsar"
601395750,"“J_tsar"
53130320,"“J_tsar"
227785103,"""J_tsar"
272997816,"“J_tsar"
93290821,"“J_tsar"
61132537,"“J_tsar"
142505640,"“J_tsar"
50662083,"""J_tsar"
596127487,"“J_tsar"
953625542,"“J_tsar"
1321236318,"“J_tsar"
366406855,"""J_tsar"
493409732,"“J_tsar"
367295536,"“J_tsar"
63868597,"“J_tsar"
280839140,"“J_tsar"
85179807,"“J_tsar"
399738989,"“J_tsar"
389847011,"“Calle13Oficial"
96625955,"“J_tsar"
418061235,"“J_tsar"
159284101,"“J_tsar"
457694206,"“J_tsar"
161475834,"""J_tsar"
575184523,"""J_tsar"
718997142,"""J_tsar"
799317121,"“J_tsar"
475070320,"""J_tsar"
1078506319,"“J_tsar"
343102125,"“J_tsar"
67173997,"""J_tsar"
344244650,"""PapiKojo"
481345034,"""J_tsar"
272038261,"“J_tsar"
479921656,"""J_tsar"
179289970,"“J_tsar"
34613711,"J_tsar"
614932661,"“J_tsar"
1167225780,"“J_tsar"
421451646,"“J_tsar"
338211448,"“J_tsar"
371864587,"“J_tsar"
65229525,"“J_tsar"
904098812,"“J_tsar"
161561147,"""J_tsar"
355042396,"“J_tsar"
475070320,"""J_tsar"
529292375,"“J_tsar"
299151016,"""J_tsar"
637174767,"“J_tsar"
336249081,"""J_tsar"
74533326,"“J_tsar"
387307310,"“J_tsar"
318759184,"“TrippyCash_"
124658242,"“J_tsar"
460803520,"“J_tsar"
462799777,"“J_tsar"
60088550,"“J_tsar"
394266899,"“J_tsar"
29614269,"“J_tsar"
27195294,"“J_tsar"
442398360,"“J_tsar"
751754335,"""J_tsar"
466034497,"“J_tsar"
473130283,"“J_tsar"
310484683,"""J_tsar"
575496346,"“J_tsar"
375777088,"""J_tsar"
1019212062,"""J_tsar"
42752754,"“J_tsar"
31235315,"""J_tsar"
968348618,"“J_tsar"
268550014,"“J_tsar"
1021823504,"“KDX125"
170573166,"""J_tsar"
261524594,"“J_tsar"
40582179,"“J_tsar"
772714627,"""J_tsar"
64314963,"""J_tsar"
475070320,"""J_tsar"
458560700,"""J_tsar"
335626994,"“J_tsar"
321180823,"""J_tsar"
807603422,"“J_tsar"
168526967,"""J_tsar"
21040840,"“ASE"
737049410,"""J_tsar"
25940809,"“J_tsar"
293618435,"""J_tsar"
610219622,"“J_tsar"
121929031,"“J_tsar"
299633669,"""J_tsar"
537789502,"“J_tsar"
384069608,"“J_tsar"
559209079,"“J_tsar"
536818908,"""J_tsar"
27195294,"“J_tsar"
332093746,"""J_tsar"
382350256,"“J_tsar"
280269044,"“Fat_Parrell"
228916931,"“J_tsar"
93290821,"“J_tsar"
507943113,"""J_tsar"
419063240,"“J_tsar"
247054984,"“J_tsar"
809800358,"“J_tsar"
363991873,"“J_tsar"
244316028,"“J_tsar"
904098812,"“J_tsar"
421078577,"“washingtonpost"
339478815,"""J_tsar"
383373199,"“J_tsar"
244141750,"“J_tsar"
375777088,"""J_tsar"
152766940,"""J_tsar"
568846200,"“J_tsar"
169823238,"""J_tsar"
378886741,"""J_tsar"
792053750,"“J_tsar"
806908794,"“J_tsar"
376562669,"“J_tsar"
402414263,"“J_tsar"
