"source","target"
874133335,"web"
556203367,"web"
559602295,"web"
365836670,"web"
367726109,"web"
866698652,"web"
258191285,"web"
575606599,"web"
1188165284,"web"
260787538,"web"
356293951,"web"
24028727,"web"
360200281,"web"
460532339,"web"
121227374,"web"
291507325,"web"
17852237,"web"
393712607,"web"
215074122,"web"
502195686,"web"
433921697,"web"
364639608,"web"
891475195,"web"
627466824,"web"
37320152,"web"
104972123,"web"
19436145,"web"
334294037,"web"
165417301,"web"
116534134,"web"
147753230,"web"
708272696,"web"
39267537,"web"
1143636187,"web"
35379884,"web"
23246458,"web"
42522604,"web"
544511299,"web"
1301343121,"web"
72411276,"web"
626133936,"web"
500899893,"web"
44736538,"web"
67678393,"web"
406100005,"web"
89368349,"web"
581565508,"web"
44392506,"web"
460532339,"web"
17852237,"web"
392560870,"web"
285972219,"web"
241373047,"web"
94436427,"web"
51293625,"web"
56935036,"web"
245418886,"web"
557470514,"web"
212074850,"web"
41466403,"web"
237965535,"web"
130523667,"web"
187784295,"web"
186216984,"web"
58642220,"web"
18313141,"web"
180933976,"web"
1140688016,"web"
1297531514,"web"
220164036,"web"
478085028,"web"
17852237,"web"
282365432,"web"
531752376,"web"
162684760,"web"
520975012,"web"
240984704,"web"
392560870,"web"
94030033,"web"
393636238,"web"
63876732,"web"
245435539,"web"
138238607,"web"
21581114,"web"
298749882,"web"
422222530,"web"
88114290,"web"
330841628,"web"
284814955,"web"
173733483,"web"
751034562,"web"
106915715,"web"
996187842,"web"
527812559,"web"
276197961,"web"
68490310,"web"
15789570,"web"
961768842,"web"
164825350,"web"
626133936,"web"
20666151,"web"
45785002,"web"
147977166,"web"
328422437,"web"
47354612,"web"
393712607,"web"
39538749,"web"
408104230,"web"
501921451,"web"
1293142866,"web"
539392635,"web"
1365208590,"web"
173737595,"web"
468667672,"web"
228859998,"web"
89368349,"web"
278108827,"web"
1084679185,"web"
433032566,"web"
524082133,"web"
49037809,"web"
336053544,"web"
26090003,"web"
15088104,"web"
1176655448,"web"
522529439,"web"
36643006,"web"
501921451,"web"
939363680,"web"
463894893,"web"
100300239,"web"
299949655,"web"
330753374,"web"
714957769,"web"
577672276,"web"
104662796,"web"
1321448042,"web"
468667672,"web"
601881493,"web"
48509147,"web"
190745170,"web"
88290488,"web"
538537733,"web"
