"source","target"
49789865,"NULL"
1209460824,"394491103"
111937689,"NULL"
71698964,"NULL"
604121408,"NULL"
46022705,"NULL"
434213399,"167125134"
300609266,"NULL"
185787848,"NULL"
303905761,"394491103"
522529439,"NULL"
318305461,"394491103"
346990986,"NULL"
285972219,"NULL"
456079971,"391626754"
61178364,"NULL"
64690816,"NULL"
129242918,"NULL"
41391415,"NULL"
403069247,"394491103"
527812559,"394491103"
93027970,"NULL"
457829263,"NULL"
619255354,"NULL"
34724268,"394491103"
19304275,"394491103"
17296910,"NULL"
302382525,"NULL"
40515391,"NULL"
37566046,"NULL"
157738186,"NULL"
463547543,"NULL"
30112528,"394491103"
404487135,"NULL"
437577840,"394491103"
900635186,"NULL"
277330039,"NULL"
384267076,"NULL"
137544759,"241424313"
278943643,"NULL"
770828881,"NULL"
311807009,"NULL"
280260997,"394491103"
16426157,"NULL"
66737447,"394491103"
172978525,"NULL"
169226510,"NULL"
201188859,"NULL"
222948727,"NULL"
356854470,"89881801"
277561609,"NULL"
528712328,"NULL"
242529347,"NULL"
329471320,"NULL"
214323637,"394491103"
392560870,"NULL"
79791400,"332548836"
573123959,"394491103"
19747572,"NULL"
266977342,"NULL"
56854566,"394491103"
250681069,"394491103"
264562311,"39203045"
388513887,"NULL"
36047300,"NULL"
144734167,"NULL"
111491372,"NULL"
268552045,"284516487"
567654759,"NULL"
1069108177,"NULL"
595057834,"394491103"
257616324,"NULL"
208317185,"394491103"
586258441,"394491103"
1029568476,"NULL"
50841344,"NULL"
383882834,"NULL"
559862354,"NULL"
388021738,"NULL"
185003472,"NULL"
376562082,"NULL"
556419566,"NULL"
587615623,"136766405"
273220252,"NULL"
164825350,"NULL"
1299535326,"394491103"
964303470,"394491103"
61178364,"NULL"
299991140,"NULL"
1365208590,"394491103"
322107097,"NULL"
237450608,"NULL"
1268123660,"NULL"
352568665,"NULL"
82152588,"NULL"
301686277,"NULL"
1158281694,"NULL"
50841344,"NULL"
14861810,"NULL"
1177194049,"394491103"
62636035,"NULL"
24018831,"394491103"
175700312,"NULL"
612251522,"350054193"
259510681,"NULL"
47028948,"NULL"
275214820,"NULL"
18484278,"394491103"
83333022,"NULL"
964303470,"394491103"
502272875,"NULL"
425304698,"NULL"
921188095,"NULL"
227905296,"NULL"
35844537,"394491103"
387128590,"394491103"
1282071638,"394491103"
20251620,"394491103"
208317185,"NULL"
119557230,"394491103"
595057834,"NULL"
256007638,"394491103"
131407317,"322076943"
415127525,"394491103"
746180498,"394491103"
981179778,"NULL"
557470514,"NULL"
293260162,"NULL"
1129460196,"NULL"
135570337,"NULL"
636999372,"NULL"
486140280,"394491103"
454683943,"NULL"
401558714,"394491103"
704647664,"NULL"
24600354,"394491103"
764399852,"NULL"
170096104,"NULL"
35810669,"NULL"
388405246,"394491103"
489795222,"NULL"
17852237,"NULL"
1100228395,"394491103"
487692702,"NULL"
35008261,"NULL"
357714865,"NULL"
22809945,"NULL"
211533474,"NULL"
107137439,"394491103"
394445296,"394491103"
442556185,"NULL"
30145869,"446451255"
622880917,"80645842"
1048739886,"37412575"
1315863200,"NULL"
308072694,"NULL"
48610056,"394491103"
970717333,"394491103"
595057834,"NULL"
58039887,"NULL"
708393288,"NULL"
1348330398,"394491103"
28879093,"NULL"
94394762,"394491103"
1073173014,"NULL"
47004132,"394491103"
606457709,"NULL"
382159047,"NULL"
94227814,"394491103"
467110913,"NULL"
331391921,"NULL"
282719800,"285972219"
911219497,"394491103"
64446889,"NULL"
239506811,"24165761"
12375812,"NULL"
247764959,"NULL"
527812559,"394491103"
18174384,"NULL"
77686689,"1337634956"
606457709,"NULL"
187784295,"20323281"
554749239,"390136988"
175861232,"NULL"
182983611,"NULL"
72056929,"NULL"
104057991,"NULL"
911219497,"NULL"
853093128,"394491103"
561226809,"394491103"
381247280,"394491103"
46022705,"NULL"
173733483,"NULL"
1069194230,"860293777"
194434261,"394491103"
240828648,"169663965"
84491162,"NULL"
24011660,"NULL"
22115384,"NULL"
557470514,"NULL"
185003472,"NULL"
96047130,"NULL"
480255275,"394491103"
387128590,"251848249"
32259578,"NULL"
163594168,"394491103"
371618522,"215074122"
1340274348,"394491103"
1020438848,"1020430926"
392560870,"NULL"
25504953,"394491103"
231599853,"394491103"
1209460824,"NULL"
75021581,"NULL"
1073173014,"404487135"
387128590,"417387122"
174083616,"394491103"
162931385,"417387122"
152656458,"NULL"
322129342,"NULL"
27060143,"NULL"
14861810,"NULL"
158511639,"394491103"
944830460,"NULL"
1321429316,"394491103"
567888587,"NULL"
392560870,"NULL"
585818302,"NULL"
181278085,"NULL"
25897103,"130651070"
944830460,"NULL"
949805412,"NULL"
89881801,"NULL"
92590042,"NULL"
379168733,"NULL"
60441314,"NULL"
283724874,"NULL"
335602300,"394491103"
330120722,"NULL"
499118717,"233097409"
465884870,"553199691"
1362726278,"NULL"
220114995,"NULL"
1321429316,"394491103"
53789862,"NULL"
574920740,"500137728"
614835674,"NULL"
19965870,"227069723"
957748748,"NULL"
60015325,"NULL"
261770760,"394491103"
266869081,"394491103"
17644108,"20605481"
260924276,"NULL"
278108827,"NULL"
419948479,"NULL"
251785358,"NULL"
756500011,"NULL"
98283314,"NULL"
476033343,"NULL"
627466824,"394491103"
557470514,"NULL"
15771598,"NULL"
35385936,"NULL"
1268155291,"394491103"
162931385,"251848249"
282766098,"NULL"
252304497,"NULL"
397736828,"394491103"
524367168,"NULL"
155189874,"NULL"
26116272,"NULL"
285972219,"NULL"
99594550,"NULL"
1176655448,"394491103"
585818302,"NULL"
896144443,"NULL"
245418886,"NULL"
893706422,"NULL"
11682952,"NULL"
579132919,"43748336"
305816685,"NULL"
281336801,"NULL"
521075113,"NULL"
490239753,"NULL"
463547543,"NULL"
781607004,"NULL"
385712460,"NULL"
137544759,"NULL"
228859998,"NULL"
200099477,"50769180"
1365205032,"394491103"
216959322,"NULL"
46022705,"NULL"
285972219,"282719800"
238124802,"394216437"
346739154,"NULL"
372338018,"NULL"
1271743794,"NULL"
578575854,"NULL"
257571108,"NULL"
307435561,"NULL"
418242729,"394491103"
860836046,"NULL"
107137439,"394491103"
214372900,"NULL"
112146190,"394491103"
17852237,"NULL"
782747580,"NULL"
533451214,"NULL"
70297864,"NULL"
1365208590,"394491103"
155189874,"NULL"
615486798,"NULL"
547877318,"394491103"
53789862,"393254695"
336053544,"394491103"
388571467,"NULL"
26645999,"NULL"
17852237,"NULL"
402455300,"237933672"
623293522,"NULL"
847938266,"NULL"
1012373821,"NULL"
867259555,"394491103"
311533583,"NULL"
363227540,"394491103"
138238607,"NULL"
379935475,"NULL"
404487135,"1073173014"
280260997,"394491103"
1337634956,"77686689"
623293522,"NULL"
244623525,"NULL"
14861810,"NULL"
30909665,"394491103"
468667672,"NULL"
22467757,"NULL"
47139522,"394491103"
908247847,"394491103"
179347876,"NULL"
107137439,"NULL"
563718411,"NULL"
431150671,"394491103"
190929128,"394491103"
1247918118,"394491103"
476033343,"NULL"
463894893,"NULL"
298230960,"NULL"
1321429316,"394491103"
71379217,"NULL"
1314525050,"NULL"
27616413,"394491103"
410939231,"NULL"
165417301,"394491103"
278108827,"NULL"
486237119,"394491103"
847519771,"NULL"
1113322704,"NULL"
781607004,"NULL"
1165378650,"NULL"
301749601,"NULL"
438811928,"NULL"
623845484,"NULL"
1332943849,"NULL"
222948727,"NULL"
243440974,"NULL"
557470514,"NULL"
360566948,"NULL"
135570337,"NULL"
352568665,"NULL"
17852237,"NULL"
434247378,"NULL"
165937476,"NULL"
359473983,"394491103"
377464772,"NULL"
232043827,"NULL"
757818733,"394491103"
559800791,"NULL"
1073173014,"404487135"
392560870,"NULL"
40515391,"NULL"
337351147,"NULL"
348905588,"394491103"
46407667,"NULL"
243426981,"NULL"
180216326,"NULL"
1365016562,"NULL"
228859998,"NULL"
117676979,"394491103"
103630634,"186943555"
874133335,"NULL"
556203367,"394491103"
559602295,"NULL"
365836670,"394491103"
367726109,"NULL"
866698652,"NULL"
258191285,"NULL"
575606599,"NULL"
1188165284,"NULL"
260787538,"394491103"
356293951,"NULL"
24028727,"NULL"
360200281,"NULL"
460532339,"NULL"
121227374,"NULL"
291507325,"NULL"
17852237,"NULL"
393712607,"394491103"
