from_user,to_user
199360235,707651750
735853254,394491103
20211117,394491103
320030326,394491103
1115190332,1256999264
235361326,394491103
22657541,32765534
899003911,394491103
715112684,715112684
1353271195,404843921
81496173,394491103
40977577,903239604
33556817,394491103
319343654,394491103
234170342,394491103
592317591,394491103
365296376,394491103
41885672,28785486
969342578,371979809
16693313,394491103
40140199,353853680
414728132,587443230
615642811,394491103
592317591,394491103
560767446,394491103
29070784,394491103
636358319,394491103
253846142,443605395
899366454,394491103
506917711,1099928102
550389240,394491103
610506408,394491103
184627649,184627649
546509509,394491103
184568733,394491103
1099928102,506917711
437930931,394491103
283351931,36149324
24048828,394491103
414728132,587443230
1035445111,394491103
413459076,394491103
592317591,394491103
341881334,335764950
1330528879,394491103
313909908,394491103
635480246,394491103
1205534971,394491103
333109802,394491103
445090567,394491103
451778300,394491103
1107639906,394491103
327796195,394491103
127136693,394491103
21037077,394491103
267328301,394491103
401934852,394491103
32472524,64776879
314305443,394491103
111713848,394491103
402363831,394491103
128596783,394491103
68833410,394491103
461679484,394491103
348158426,394491103
543945911,394491103
61877849,248053702
911126168,394491103
155292882,155292882
315643361,394491103
135771017,394491103
404843921,394491103
237166029,394491103
490375449,68281297
298844651,394491103
20566986,394491103
1099928102,506917711
24949327,79750810
345136667,394491103
587443230,414728132
336745339,394491103
14449169,335681270
336367860,1330528879
455807327,55527238
941064163,394491103
167254314,1108144369
60879674,80342678
428111582,394491103
270925235,394491103
1201586072,394491103
1295711028,394491103
51863423,583616162
77943076,394491103
213341793,394491103
331866411,394491103
378783130,394491103
184627649,394491103
1365352916,1364901770
836261803,394491103
340469342,45653405
55802276,394491103
124299674,394491103
1365350576,394491103
83497460,394491103
518114088,394491103
262871753,1353271195
216968221,394491103
404474899,324742670
595646813,394491103
1270542126,394491103
404843921,1353271195
267328301,334176589
633472971,394491103
629979840,50751413
611776387,607291089
1274578020,394491103
592317591,394491103
480960687,394491103
55527238,455807327
1039388754,394491103
757769047,394491103
305632382,394491103
512555337,28785486
252570417,97994396
283351931,394491103
159661126,262391342
404843921,394491103
313351446,508994397
1365352916,394491103
363413480,518114088
413507129,394491103
48414164,394491103
199065574,394491103
284259482,394491103
1140021498,394491103
592317591,394491103
542199609,394491103
393758746,394491103
83413176,394491103
307059509,394491103
484207805,396962868
592317591,394491103
320950937,394491103
109371518,555928038
29235426,53432796
406623309,394491103
971126581,394491103
926437652,394491103
425273023,394356177
75739512,394491103
592317591,394491103
359062110,394491103
64912379,394491103
380387396,394491103
1364946674,394491103
26794644,394491103
270925235,394491103
762723740,394491103
1314361351,394491103
38412700,134603947
45849633,394491103
471679658,513430162
532465573,394491103
486488110,28296570
185480715,394491103
192793748,394491103
232854920,394491103
248826008,394491103
596917554,394491103
333823686,394491103
201293017,21035460
1365352916,1365352916
167635927,394491103
607291089,611776387
451121863,394491103
270925235,394491103
1353271195,404843921
75194811,426374632
413630429,394491103
1364886397,394491103
796941355,269820173
214014547,394491103
82705982,46446681
592317591,394491103
108488422,394491103
52287688,394491103
97829070,394491103
452044875,537586576
554468204,394491103
1365343994,394491103
1330528879,336367860
115754689,394491103
553677996,394491103
32544219,394491103
1101721141,394491103
592317591,394491103
762723740,394491103
414728132,587443230
114033042,22716731
426374632,75194811
16077962,394491103
349787932,394491103
455807327,55527238
860517588,394491103
77943076,394491103
849797238,229690647
31456566,35314362
959692080,185480715
50548289,394491103
25151380,394491103
40977577,394491103
500266214,394491103
553051375,18247541
426248249,394491103
381799093,394491103
91617367,394491103
611776387,607291089
190101634,394491103
1256174659,551466193
605945744,394491103
583616162,51863423
226634829,394491103
733215337,394491103
632324475,394491103
235403699,394491103
1363124490,394491103
70594652,394491103
762723740,394491103
77943076,394491103
344101036,394491103
45079538,394491103
46446681,82705982
102227053,394491103
423788218,394491103
28296570,56778684
117867128,394491103
262820275,262820275
396962868,484207805
381799093,394491103
78756490,155416538
1172404717,394491103
336367860,1330528879
599602711,394491103
56778684,96526542
254758567,394491103
404843921,394491103
605945744,394491103
901959277,394491103
1364946674,394491103
279418253,394491103
67481996,61134911
224095858,135147115
851414773,394491103
455957537,394491103
842976188,394491103
1025695219,394491103
552440013,394491103
178793631,178793631
279736637,394491103
331388551,394491103
890331,394491103
199065574,394491103
326818903,394491103
161723817,394491103
54086066,394491103
762723740,394491103
277304274,394491103
77943076,394491103
262929842,46446681
60147159,394491103
700297340,394491103
633374570,957594847
61134911,67481996
1332943849,394491103
795886813,394491103
1330528879,336367860
971126581,394491103
144786186,394491103
1251656480,394491103
278662485,97994396
619656944,394491103
339281189,394491103
630553950,394491103
319343654,394491103
609473851,394491103
47231767,394491103
1099928102,506917711
592317591,394491103
67481996,61134911
237955804,260899298
40689696,394491103
481034796,394491103
465023422,394491103
382158273,394491103
214186304,269311776
283351931,394491103
762723740,394491103
380578583,40502431
1153925744,394491103
930279642,45045707
358316629,394491103
414728132,587443230
285871622,394491103
561124887,394491103
552440013,394491103
64635632,394491103
464934791,394491103
518114088,363413480
248826008,394491103
1358373433,394491103
369809566,394491103
336367860,1330528879
338546146,242474515
985508510,394491103
44772094,26692889
515982085,394491103
1107639906,394491103
1043032424,508994397
330024574,394491103
36458662,394491103
874653372,16539573
146017046,580967619
383465047,394491103
832266702,394491103
1058547264,21035460
424493197,394491103
404843921,394491103
131917379,394491103
95582348,394491103
444290137,394491103
552721477,394491103
484308678,394491103
184627649,394491103
632324475,394491103
1099928102,506917711
557288633,394491103
69984460,394491103
421767156,394491103
937574312,394491103
335587611,394491103
762723740,394491103
255179688,255179688
364034254,394491103
583616162,261820760
45683114,394491103
404843921,394491103
214186304,214186304
223650793,394491103
344029393,394491103
141744243,394491103
302873138,376191466
409206882,409206882
34855189,470744587
47852000,50816841
78105347,711797976
1363124490,27684550
795886813,394491103
985130826,394491103
59329169,146025126
304724544,131299671
592317591,394491103
77943076,394491103
637173073,394491103
33107683,394491103
145907904,394491103
54460446,249649511
425889794,394491103
33556817,799129279
93271624,394491103
592317591,394491103
199065574,394491103
40585362,394491103
435557736,271728631
998372647,394491103
731267210,394491103
222766741,394491103
598152108,394491103
39855419,394491103
762723740,394491103
144786186,394491103
599602711,599602711
380024223,1093370167
55483216,394491103
400586816,909681
467608481,394491103
376552542,551624394
1363124490,394491103
599602711,599602711
860517588,394491103
334176589,267328301
53157557,409206882
77943076,394491103
1072348969,394491103
376191466,302873138
474856931,394491103
586527211,778057
26754952,394491103
184627649,394491103
1363124490,394491103
470744587,34855189
358967083,394491103
422144002,394491103
211168301,448370402
948742519,394491103
137009594,251590789
234929943,394491103
28422003,394491103
848494254,394491103
1358316540,51793678
746217312,394491103
1005449143,394491103
167307747,214197031
101867471,119328774
812094374,394491103
42987651,394491103
378516492,394491103
1164892489,394491103
33688390,394491103
29283,20605481
348158426,394491103
40977577,394491103
302873138,376191466
413630429,394491103
325599686,394491103
65806513,394491103
231514946,394491103
512555337,284167160
1155826604,394491103
622139872,394491103
198275668,394491103
365296376,394491103
233323527,394491103
94332052,394491103
1078162034,394491103
377701653,394491103
265721208,394491103
21463845,394491103
383422482,394491103
740769140,470744587
157745193,126771036
347044498,394491103
1064378052,394491103
848404106,848404106
962967865,394491103
1363124490,394491103
529361525,394491103
727181252,231526872
404843921,394491103
246386193,394491103
1330528879,336367860
762723740,394491103
118287971,394491103
455196456,394491103
225819835,394491103
50548289,394491103
1251656480,394491103
722977608,394491103
273448472,273448472
69151108,231590473
404843921,394491103
516234560,394491103
102907094,394491103
33185284,394491103
35919555,168635807
368157263,394491103
28422003,1209408408
1064745792,394491103
928933656,394491103
373810310,28785486
158838088,394491103
874844180,394491103
77943076,394491103
86270473,394491103
73525387,637437864
385743452,394491103
450231245,394491103
404843921,394491103
1273423206,394491103
51863423,376552542
373652494,394491103
259085380,394491103
300571926,394491103
552471765,394491103
214197031,167307747
387954760,394491103
601161460,394491103
55483216,394491103
209396361,394491103
427818029,394491103
1083724075,394491103
9840002,53606937
17882109,394491103
71273521,394491103
77943076,394491103
762723740,394491103
25690696,126683407
592317591,394491103
1083699402,394491103
471402710,394491103
536325964,394491103
576112113,394491103
512176463,394491103
91275103,177194278
420648303,394491103
551624394,51863423
28422003,394491103
735679326,394491103
583616162,261820760
103996095,394491103
360369999,394491103
1363124490,394491103
234170342,394491103
1365385722,394491103
325656458,394491103
97107613,394491103
507355592,394491103
1365557886,394491103
844645459,394491103
1364886397,394491103
213507970,394491103
354985362,394491103
126877517,394491103
406693570,394491103
592317591,394491103
34855189,470744587
45441364,394491103
98139520,394491103
330358197,394491103
762723740,394491103
739314062,394491103
64142003,394491103
485425120,394491103
521703618,394491103
44229544,394491103
28422003,394491103
428808485,394491103
557288633,394491103
1363124490,394491103
37264142,244462178
450048935,394491103
284813252,394491103
153588205,467046076
37495679,51863423
1244313830,394491103
233323527,394491103
773720551,394491103
51863423,551624394
117231905,394491103
355145821,18523773
1134795835,394491103
432841758,394491103
47852000,394491103
19499049,61866848
1365557886,394491103
66907717,394491103
1064378052,394491103
349390002,394491103
19947941,394491103
395300135,394491103
840930996,394491103
28422003,394491103
570028574,394491103
223508386,394491103
1363124490,394491103
53606937,9840002
28422003,394491103
39909156,394491103
184627649,394491103
393128191,379913311
22018930,394491103
762723740,394491103
176748193,394491103
896494550,394491103
28422003,394491103
134528190,7249822
762723740,394491103
308655735,394491103
44045003,394491103
409206882,409206882
736241702,394491103
387954760,394491103
844645880,394491103
52533352,394491103
81427072,1099928102
391705777,394491103
38515142,394491103
1321093063,394491103
39552324,394491103
985130826,394491103
1210035836,394491103
309021637,394491103
783240763,394491103
1363124490,394491103
144786186,394491103
1335450548,1335450548
28024410,394491103
397163721,394491103
388662156,15112249
474856931,394491103
926920716,394491103
323619918,394491103
218746764,394491103
117249579,177335809
340287901,285821345
77943076,394491103
241860581,225255994
592317591,394491103
360248740,394491103
526842626,225992944
301194802,394491103
50126313,394491103
28422003,394491103
30392249,394491103
752975106,354802500
283185351,394491103
507355592,394491103
430297614,394491103
809605507,871005780
985130826,394491103
376552542,51863423
1219993297,394491103
454030028,394491103
314790946,394491103
321738184,394491103
15532250,394491103
1220300310,394491103
715112684,541995139
397729700,394491103
241699052,394491103
1064378052,394491103
851227790,394491103
72920580,394491103
516584417,394491103
836347633,394491103
35999418,394491103
234065261,394491103
38873871,394491103
601648423,394491103
168063961,394491103
206890206,394491103
447324718,394491103
48414164,394491103
173712268,394491103
466064108,394491103
349496361,394491103
29483525,394491103
336367860,394491103
77530127,394491103
942491600,348784133
427593520,15079601
199466980,554713170
1214075774,394491103
291433268,394491103
51863423,376552542
61379623,394491103
487070660,394491103
55490076,394491103
519179151,394491103
212502350,394491103
632324475,394491103
24568155,394491103
18340916,394491103
1210035836,394491103
732138182,36149324
94332052,394491103
490980198,394491103
326516749,38515142
62349201,394491103
828823908,394491103
634892128,394491103
896494550,87083515
1363124490,394491103
305156003,394491103
113249863,394491103
28422003,278682487
45441364,394491103
717446502,394491103
26319666,394491103
392396746,394491103
76125877,394491103
484402847,66443192
314381627,394491103
752975106,394491103
578739297,394491103
20213361,394491103
762723740,394491103
90052063,394491103
236139252,394491103
89364332,394491103
502342486,394491103
1179708990,394491103
243830081,394491103
373810310,34588621
297455828,394491103
1363124490,47750149
297391340,394491103
252891143,252891143
337576140,394491103
1242223410,394491103
173498361,394491103
39162011,394491103
38515142,326516749
881187734,394491103
459853925,394491103
173712268,394491103
211599517,394491103
18484278,394491103
954469440,394491103
377292959,394491103
302460810,28785486
328639407,394491103
357809818,394491103
36928921,394491103
606678281,233375155
87868847,54919560
81453325,413456315
944813468,394491103
582285750,394491103
904778340,394491103
565043142,394491103
819703826,394491103
281253276,394491103
262392769,394491103
18151966,484402847
962711881,394491103
17897015,394491103
105821398,212876300
306041794,394491103
338966311,394491103
558271294,394491103
985508510,394491103
197174252,394491103
373946920,394491103
98741997,394491103
1365536898,394491103
435315531,394491103
28422003,394491103
578610275,394491103
38758030,394491103
1363124490,394491103
288066687,394491103
1331419848,394491103
18555946,394491103
39552324,394491103
602984913,394491103
238609926,261957367
1355280570,394491103
999795140,36928921
592317591,394491103
167410331,394491103
1322894556,394491103
1237705568,394491103
40309135,394491103
49704882,394491103
826304460,394491103
372546763,394491103
316644562,394491103
561574522,394491103
43241530,394491103
19947941,394491103
56307412,394491103
139493857,36815596
225353639,330358197
77943076,394491103
37347398,394491103
49336187,394491103
138922592,394491103
1093893973,394491103
453512449,394491103
285821345,340287901
249174819,394491103
265523277,394491103
327760666,394491103
1338340334,394491103
365296376,394491103
564656789,394491103
27126893,394491103
67508688,394491103
628089363,400069740
262522379,569644331
408242909,394491103
167952615,394491103
210981377,485302776
63583440,394491103
594054308,394491103
562449482,562449482
46587084,394491103
262573190,394491103
49704882,394491103
208204384,394491103
301194802,394491103
1365585558,394491103
300016435,394491103
586173969,394491103
28384941,394491103
292022769,394491103
36815596,394491103
324657121,394491103
325364789,394491103
170127168,17611676
212074850,592317591
1075963386,394491103
1363124490,394491103
598865023,394491103
1064378052,21296032
38103081,36815596
612875640,394491103
251912000,394491103
67508688,394491103
550787610,394491103
404893847,291495154
236826214,394491103
38753382,394491103
1336947522,394491103
618641952,394491103
349924707,49336187
328333894,394491103
340287901,285821345
27195294,720938089
84617563,394491103
1216343232,394491103
148875427,394491103
134908002,394491103
194824642,394491103
451196911,394491103
834353264,394491103
257355208,394491103
826304460,394491103
234885330,394491103
167636225,394491103
458976579,394491103
256840876,394491103
578610275,394491103
22687654,394491103
249649511,394491103
592317591,394491103
269914908,394491103
326516749,38515142
581304805,394491103
337897708,394491103
399728388,394491103
585323921,394491103
1106407039,394491103
491817984,394491103
1365585558,394491103
37095947,594059634
576112113,394491103
1110650593,394491103
26069276,394491103
261770760,394491103
32900385,394491103
46262645,36815596
75686263,394491103
1363124490,394491103
61134911,67481996
24342981,394491103
326516749,394491103
1088202559,394491103
592317591,394491103
201010673,394491103
360822712,394491103
49038263,394491103
532782752,394491103
629636677,1064378052
24359281,121423872
376552542,583616162
592317591,394491103
186822331,394491103
544663827,394491103
69984460,394491103
367671391,394491103
258972732,394491103
61321871,394491103
592317591,394491103
615653588,394491103
1158784820,394491103
1296986923,394491103
49704882,394491103
566791260,394491103
592317591,394491103
336367860,394491103
140294022,394491103
834353264,834353264
361027820,394491103
77943076,394491103
22932751,386090947
325579267,394491103
268564268,394491103
92992169,17243582
1000036572,394491103
550787610,394491103
533730252,86966526
243006148,394491103
502195686,394491103
601877492,715461745
1365591468,394491103
411232610,394491103
251912000,394491103
523750019,394491103
592317591,394491103
220752624,75639891
16941354,57595633
94332052,394491103
594059634,37095947
74252987,394491103
122222112,394491103
67053824,394491103
616342257,394491103
23891922,253837790
724712467,394491103
149239476,394491103
341687278,394491103
390675481,394491103
38252165,27285798
186420741,177335809
1365621685,394491103
948742519,394491103
450248069,394491103
21729847,394491103
117352210,394491103
22154213,394491103
851298600,394491103
350505524,394491103
23436186,394491103
1172614694,1237230158
42109252,394491103
370319664,394491103
205428960,394491103
1365128948,394491103
27270088,394491103
23191241,919990890
56679365,394491103
495624745,394491103
49704882,394491103
190548279,394491103
262573190,455901271
401475347,394491103
1068864510,458641564
592317591,394491103
40738123,394491103
1250584652,394491103
24007699,192349241
260805417,394491103
257252387,20691338
458976579,1108144369
66178127,394491103
732138182,1040550157
130286009,132489991
503545117,394491103
450334518,394491103
337362674,17561662
56898571,394491103
1172614694,1237230158
77502095,394491103
283322739,394491103
15287235,394491103
331415845,394491103
1278607962,394491103
1213997138,394491103
302099134,394491103
44045003,394491103
527907641,394491103
89819642,394491103
75639891,220752624
239834206,394491103
406564226,394491103
734184943,394491103
320398071,394491103
77943076,394491103
30657826,394491103
473198327,394491103
377863547,394491103
1155545532,394491103
110485134,394491103
364878706,1080529453
138543960,1179046218
337436042,394491103
519962398,458976579
77943076,394491103
19266087,157745193
385742552,394491103
339020711,190548279
998195396,186285606
57538386,394491103
1365587124,394491103
373725329,394491103
424842077,394491103
633377579,394491103
56862262,394491103
1353196507,394491103
485984111,394491103
56679365,394491103
365326200,394491103
476057600,394491103
77943076,394491103
343047293,394491103
17192414,394491103
1365621685,394491103
356606721,97994396
258128339,394491103
775772958,149239476
163722898,394491103
825640195,177335809
1252928791,394491103
277756082,425455967
334690852,394491103
292707397,394491103
762875095,394491103
1335450548,394491103
19947941,394491103
1323270907,394491103
450248069,394491103
376748715,50626781
15944875,394491103
181037649,394491103
1084277701,394491103
41619240,394491103
77943076,394491103
37059550,394491103
149239476,775772958
295465654,394491103
493596362,394491103
77943076,394491103
41194262,394491103
751353452,394491103
482609113,394491103
379613381,394491103
611627185,394491103
43593075,581304805
293176808,394491103
1353196507,1072780038
159632690,394491103
275812671,394491103
33604061,394491103
1084277701,394491103
1365587124,394491103
40309135,394491103
616342257,616342257
316916542,355145821
138922592,394491103
413630968,257133044
347379588,326516749
316916542,441994716
541885316,394491103
505091924,394491103
261957367,1172614694
50940793,394491103
77943076,394491103
1158784820,1158784820
630575243,749881423
550787610,394491103
581304805,43593075
594058749,394491103
423554615,394491103
258128339,21729847
47852000,394491103
28273116,394491103
561354932,394491103
161836775,394491103
75833270,15726324
233372068,28785486
389211077,394491103
54879651,394491103
77943076,394491103
359662354,394491103
54276368,394491103
564590752,394491103
489087542,394491103
922468848,8452442
296674343,394491103
43593075,581304805
300135266,394491103
182531634,805890266
1356012722,15944875
183655084,394491103
436139781,460120404
630575243,394491103
397462346,394491103
25451464,394491103
22908396,394491103
123971864,415786988
262474983,633089365
297731925,394491103
224380981,394491103
413630968,287787713
1198640185,27938809
53736707,394491103
77943076,394491103
423092348,394491103
1148971466,394491103
732138182,15944875
286021007,394491103
162840616,394491103
55002978,394491103
618641952,394491103
22716502,394491103
433082004,394491103
176965154,93387731
1184481763,394491103
423092348,394491103
77943076,394491103
528927701,63874891
385742552,394491103
258128339,394491103
722878657,394491103
16032461,394491103
81496173,394491103
57928101,57928101
1203029911,27536048
423092348,394491103
922468848,216348190
490980198,394491103
271445184,394491103
1198358408,394491103
321145006,394491103
502195686,394491103
1024757161,394491103
393685251,394491103
247896918,394491103
423092348,394491103
1084277701,394491103
458933199,394491103
551466193,394491103
860902776,394491103
91555898,178930119
758108180,394491103
115470141,394491103
62828638,394491103
423092348,394491103
119298601,38262092
1273896200,394491103
527907641,394491103
70290695,36645861
77943076,394491103
1084277701,394491103
262265529,502524475
257133044,321433204
505091924,394491103
723021998,394491103
68377725,51863423
166717419,394491103
277756082,394491103
423554615,236178686
472370131,220466705
16032461,394491103
309021637,269055437
397462346,57120361
192065559,433477628
27246538,394491103
153919575,394491103
50105161,394491103
243758752,394491103
281313477,394491103
84202669,1009675676
77943076,394491103
236479038,394491103
401487057,394491103
46587084,455524751
82991145,394491103
155741416,47391682
115679470,32376116
198121815,394491103
484206038,394491103
333669499,394491103
108758167,394491103
38233319,346127527
913181660,387464586
432588831,394491103
415786988,123971864
357001541,394491103
1172614694,261957367
181310882,394491103
313739822,394491103
860594264,394491103
172761436,394491103
77943076,394491103
35452153,394491103
219284591,394491103
348643840,394491103
91925961,196482973
420648303,394491103
328639407,394491103
77943076,394491103
542804164,394491103
1239137827,394491103
157745193,19266087
77943076,394491103
535600109,1125906727
331413172,394491103
296470886,394491103
291340987,394491103
1068473268,23640471
622880917,1364178852
525604210,57135269
592156682,394491103
43593075,394491103
510809141,394491103
91555898,269055437
739065223,394491103
26619821,394491103
37444960,394491103
582484059,535600109
235879540,394491103
1002203029,394491103
1363089080,1363089080
403148000,394491103
462531997,394491103
25720628,394491103
77943076,394491103
47252712,394491103
236178686,423554615
358536592,309912930
140312686,394491103
16170656,394491103
176748193,394491103
1360338397,16218776
1355407998,394491103
368002662,38642509
94891959,93387731
343570950,394491103
328639407,394491103
364878706,394491103
1365348889,394491103
51863423,68377725
365296376,394491103
525492811,394491103
1296249758,394491103
336367860,394491103
193621851,242195079
18008197,394491103
351835955,394491103
205428960,394491103
64046691,130379269
157521923,394491103
969342578,394491103
514959164,394491103
897156860,394491103
80855751,394491103
236178686,423554615
1365624883,394491103
407912210,394491103
328639407,394491103
251106501,394491103
41986913,394491103
591455269,394491103
739547904,122546393
381771853,66458146
53721952,394491103
43548898,178157077
423554615,236178686
346931958,394491103
309912930,358536592
51034475,394491103
1017985226,394491103
20519381,394491103
350086943,398270363
97014022,77624028
764338284,394491103
1345180614,404843921
14631911,15882250
87597088,394491103
346127527,38233319
210181161,174036843
91555898,237044945
22570694,394491103
412738005,394491103
54879651,394491103
92896933,237024298
54641649,1126106402
47252712,394491103
247319740,394491103
1101147547,394491103
454995891,394491103
1016664020,394491103
594059634,37095947
848404106,545746878
365296376,394491103
578625451,394491103
166717419,394491103
146626127,157745193
1016664020,394491103
433738208,394491103
150131997,394491103
1125906727,535600109
171522102,146054202
621758142,394491103
60147159,394491103
578610275,394491103
234929943,394491103
145056161,394491103
20519381,394491103
317537850,394491103
237024298,92896933
105171703,602436699
1237705568,394491103
399072686,394491103
453616981,394491103
549492510,394491103
327041747,73176659
560717966,551530663
964303470,394491103
406628821,394491103
452596801,394491103
47252712,394491103
43593075,394491103
1184292600,394491103
108758167,394491103
166717419,394491103
359233315,776364517
328639407,74416539
490491881,394491103
91555898,367808555
157745193,146626127
320982096,394491103
363788827,60362862
493560479,394491103
15321969,394491103
848404106,868327117
260861919,394491103
503992375,394491103
101030872,394491103
928609692,394491103
15886750,394491103
345671319,394491103
433681862,394491103
383756412,394491103
223264665,242652757
54733498,394491103
1314361351,394491103
288855232,14973747
1126106402,54641649
171522102,394491103
909300889,437951451
420648303,394491103
317537850,394491103
1321636382,412611028
76193743,394491103
63520284,394491103
348310250,292103280
422376260,394491103
203610179,191101999
45628587,394491103
549633046,394491103
172060104,394491103
213392856,167175512
297753538,394491103
145840921,108488422
22514687,394491103
460923662,394491103
379202052,394491103
67075048,394491103
7303612,394491103
407752434,394491103
21601683,36673147
56734623,464980583
595084984,394491103
1129675753,394491103
412528989,394491103
69465211,394491103
486848663,7702542
91555898,76266693
629920355,394491103
186571191,24740524
1360338397,28025927
417048363,317537850
57235826,394491103
19901904,14794574
336170684,394491103
22433329,394491103
233629919,394491103
342789802,394491103
36794831,394491103
38739066,394491103
1184292600,394491103
1005216410,394491103
778533595,394491103
1141477008,394491103
781212007,437951451
191101999,203610179
164846884,394491103
338788887,489839225
1354960020,394491103
498348174,394491103
519807220,394491103
719142722,737548393
23451700,394491103
67508688,394491103
472217869,279390084
420565879,394491103
64046691,241296716
406059583,248245173
134014843,394491103
91555898,776364517
818372456,394491103
982942380,394491103
397624837,314082879
74284328,394491103
45441364,394491103
749881423,630575243
237591947,394491103
1179046218,138543960
1067383165,394491103
176948349,394491103
54719192,942681427
21646405,394491103
612980077,394491103
851298600,394491103
328639407,394491103
635579431,394491103
546200791,385429171
28634436,394491103
583480203,394491103
262265529,23112236
10478502,799623
28422003,438370128
351168626,394491103
57257699,394491103
209717420,394491103
1099822579,394491103
248245173,406059583
153919575,325364789
630575243,749881423
480089961,394491103
455927832,394491103
54641649,1126106402
412611028,394491103
16316264,16218776
162495473,320907215
19196573,146626127
873196092,30331417
16939849,36060489
49855302,394491103
173544608,394491103
91555898,20828625
251893093,394491103
29023405,394491103
900418386,394491103
199526719,74284328
606019175,394491103
27267230,394491103
486245053,394491103
258953222,65757944
341922540,394491103
785453077,394491103
520537269,394491103
104344220,394491103
77314007,469522017
70612608,394491103
415825841,394491103
1126106402,54641649
535404703,394491103
528139748,394491103
87576759,394491103
238299146,394491103
749881423,630575243
353670772,394491103
604213616,604213616
1256143434,394491103
358918710,394491103
946690261,394491103
989967751,394491103
942491600,132330417
224324638,394491103
365838827,394491103
257071151,374716994
54641649,1126106402
145907904,145907904
68270803,395023921
145056161,903161893
16398683,394491103
630673969,394491103
1210365524,114033042
291489720,738026533
343078084,394491103
176276823,394491103
59685625,51954829
379613381,394491103
182013823,394491103
588290297,394491103
61344457,51954829
463540070,394491103
1099822579,394491103
1909821,394491103
506663770,394491103
313006183,394491103
942863336,394491103
49038263,49038263
768703500,394491103
630575243,749881423
256153329,394491103
53428179,394491103
884531894,394491103
407741318,582484059
365296376,394491103
305680721,394491103
369682434,394491103
147243813,394491103
1314361351,197250828
377707448,394491103
354553151,61789761
749881423,630575243
461530216,394491103
51954829,61344457
77943076,394491103
53133726,44808326
497272895,257071151
566830527,394491103
26850894,1181235234
546200791,394491103
28427244,394491103
50440964,394491103
734954731,827537250
216550130,394491103
613169277,394491103
809605507,394491103
102261551,410137706
1291512218,394491103
352179291,394491103
83275377,394491103
372674916,179860663
635165998,394491103
324555329,394491103
363405982,543850551
18008197,394491103
333479008,394491103
1045084776,394491103
38262092,205482455
63583440,394491103
237984202,394491103
1281452749,279390084
216550130,216550130
251831374,394491103
334264415,394491103
1035672002,394491103
234885330,394491103
85727832,394491103
23358367,394491103
257071151,497272895
325206534,394491103
237024298,1018642088
582484059,407741318
236629744,394491103
360430644,394491103
100169799,394491103
630575243,749881423
879119395,394491103
22924639,20605481
561325167,265041686
16809453,394491103
367528028,394491103
464971409,394491103
179860663,372674916
406008655,394491103
1355788220,394491103
219284591,394491103
161846454,394491103
1007954588,23400946
19196573,157745193
952370870,1126106402
439274805,394491103
527618255,394491103
103383008,394491103
25960577,59543013
703888033,394491103
463337779,394491103
372674916,179860663
7303612,394491103
1025426826,394491103
14447250,394491103
279553648,394491103
333595695,327680936
55449186,773777774
734954731,827537250
27153646,394491103
126630331,394491103
77943076,394491103
56917390,394491103
276253828,394491103
1126106402,952370870
386343455,394491103
44676052,394491103
629443195,394491103
536810133,445570098
61344457,51954829
963114223,394491103
43941465,394491103
839219941,394491103
461642641,394491103
23557606,394491103
458648390,394491103
219284591,219284591
247818917,394491103
431093535,394491103
143193329,75686263
88563328,394491103
1031891996,394491103
302411611,394491103
300571926,394491103
406059583,248245173
377292959,76435320
407892365,394491103
43150615,394491103
36728259,394491103
496745630,394491103
291416658,59685625
27964686,394491103
84171585,394491103
54879651,279390084
400069740,628089363
536810133,394491103
499963380,394491103
458976579,1108144369
243093056,394491103
325364789,153919575
832442430,394491103
325688759,249259909
288038469,394491103
291918391,394491103
248305051,394491103
276688315,394491103
940246758,394491103
706047374,394491103
119189773,394491103
55588937,394491103
132921981,377365169
1321636382,412611028
199020443,394491103
614729768,394491103
473198327,394491103
251831374,394491103
777056666,216408917
166995546,28785486
228118476,394491103
193093019,216299334
20997647,394491103
16894384,394491103
71591869,394491103
234929943,394491103
278808907,394491103
58934598,394491103
56734623,56734623
439274805,394491103
360947277,394491103
28888744,394491103
365838827,394491103
35361881,116922377
599673393,439274805
498348174,394491103
508365400,39796142
77943076,394491103
961652965,394491103
378316659,394491103
346844605,394491103
286339255,394491103
1021042393,394491103
490482351,25740227
391609232,394491103
54982913,394491103
46916256,240804007
457002995,394491103
116922377,35361881
600596422,274714964
352850084,394491103
1240239536,394491103
549693811,394491103
82991145,394491103
106036020,394491103
379375735,394491103
39796142,508365400
45441364,394491103
244171440,394491103
216550130,394491103
535729893,394491103
472502218,584031440
552510376,590644614
1340219286,394491103
31075701,394491103
158138985,243186245
131681929,394491103
890149796,394491103
412611028,1321636382
35638218,62224780
42059229,394491103
273609002,394491103
1190227526,394491103
59596003,394491103
34230408,36168343
552510376,590644614
57235826,394491103
434448858,394491103
267437380,865442112
469935542,394491103
234929943,394491103
392897280,394491103
624012874,575933238
486989267,394491103
24629712,394491103
61992723,22526264
490482351,25740227
220333905,394491103
23493293,394491103
1321636382,412611028
495559435,394491103
333790489,301805491
632329648,394491103
77943076,394491103
36245496,394491103
77314007,469522017
497272895,257071151
420565879,74416539
336344324,394491103
77943076,394491103
320947221,394491103
94260886,1181235234
346844605,285630959
1158694130,541789374
432981162,394491103
165778358,394491103
326944895,394491103
491817984,24836318
16894384,16894384
157881938,121521812
